UniqueCount	AmbigCount
6	1630
37	820
37	1028
9	400
142	0
114	197
13	758
219	1174
59	1074
176	629
55	682
315	0
95	213
2372	880
39	242
236	425
196	388
0	4005
24	3878
75	0
275	81
333	140
74	1438
264	1231
51	1390
53	792
171	1043
207	887
1436	301
106	277
138	24
17	2136
191	2404
42	2400
15	2299
92	2299
243	0
456	738
307	2508
1500	2508
35	1631
247	0
61	7653
50	7652
429	7068
166	365
123	663
164	637
295	449
32	1917
26	1787
141	1916
2356	3375
23	3520
40	631
29	1032
5	1036
186	986
287	144
79	207
27	1982
81	12827
64	12375
0	8121
89	12190
0	21520
68	2025
77	4539
82	1888
21	7273
620	2008
958	21961
377	1323
0	22727
113	21859
266	304
59	0
143	18907
122	1713
64	1662
254	1933
126	5008
96	1544
47	1698
187	883
833	2242
0	3827
688	3406
45	814
47	1001
43	1076
68	816
166	0
68	496
123	514
163	34
133	688
83	689
105	8428
257	9459
135	12493
31	10674
1	10303
107	12444
29	10277
21	620
1	1707
5	10669
1	13750
2959	13323
68	44
35	5417
18	7348
102	5460
342	5806
10	7070
274	737
615	592
182	3277
5	3093
25	6314
1882	1447
5119	1831
103	1831
460	0
61	611
77	882
33	771
44	499
16	301
14	207
84	173
11	7210
135	6347
47	455
10	1588
1722	6745
172	224
127	112
59	6277
154	5902
54	2443
0	6673
4	6806
30	1451
50	853
0	16068
0	16108
13	16590
35	14862
0	16539
0	17141
0	16661
0	16660
29	4768
77	5803
62	2376
61	2452
2	3143
170	3102
49	1239
582	8
138	3567
65	3571
439	516
48	815
342	1159
47	454
182	884
44	782
57	630
1016	8934
35	5869
1412	9145
58	9155
117	349
48	1128
89	517
71	2438
73	2632
63	2691
27	2636
41	2890
226	0
648	514
114	318
258	0
13	2725
563	3937
74	3058
16	2513
62	3568
20	2152
68	1623
18	1651
111	1732
153	1478
63	989
28	1329
41	503
180	1138
114	169
0	456
44	620
16	396
114	171
40	247
39	1553
52	2749
54	2863
29	3439
0	3439
120	998
92	2542
245	2332
74	187
0	408
76	2254
25	1103
44	2987
145	0
119	306
30	3162
21	2168
318	1877
96	655
114	407
50	255
477	104
1	564
68	33
91	2066
89	2601
0	3647
4	4615
0	5048
57	1177
132	143
231	3116
102	1378
26	831
105	183
16	1717
265	588
58	1539
65	736
256	850
0	1713
152	705
142	871
69	772
24	723
55	635
348	0
27	1790
3	1436
45	467
40	517
33	1119
170	1803
0	995
108	8
87	421
6597	5350
197	0
39	5350
184	5351
78	5349
1	5004
735	927
113	798
203	129
77	444
184	395
174	437
82	380
899	5219
5	5219
50	4574
0	3690
72	3069
1876	2904
115	169
65	1280
70	953
19	2880
29	1590
42	1350
69	0
398	898
215	231
114	1202
88	1203
37	980
19	1203
262	2792
58	332
76	315
177	27
969	27
379	0
40	335
585	2453
20	618
114	104
14	342
1214	175
571	1574
83	486
116	81
109	5184
28	975
39	205
140	4308
24	4688
46	1366
87	99
24	1243
0	621
564	102
49	2
133	3609
94	3098
76	0
238	318
209	69
42	3851
22	3806
100	257
0	2412
90	2288
94	35
94	572
1024	0
2	63
87	131
82	100
75	1528
53	1528
75	4917
829	6268
28	12585
28	14336
65	13331
118	14155
0	14696
0	13414
0	12584
0	10454
233	308
138	507
14	1118
99	301
72	959
23	409
13	6697
1	8884
168	8803
605	6188
26	7080
481	1801
103	660
128	0
44	5564
0	6280
54	5508
28	5414
87	391
113	198
81	13
100	101
0	7738
137	7240
0	7656
0	7158
120	1610
70	1658
78	960
137	1312
60	1655
31	1406
158	245
36	397
20	3451
239	137
117	7617
55	7617
31	7591
47	815
0	7754
0	7733
61	7591
242	7026
207	6617
56	868
758	1730
423	331
13	389
63	389
52	134
95	283
31	243
149	244
198	0
37	6528
0	6563
366	6613
596	3602
37	5621
74	5952
215	6002
60	2978
100	219
15	896
8	3262
129	476
130	3063
112	415
117	694
154	3104
81	2858
274	2934
962	821
55	1138
46	847
481	0
92	86
47	2428
268	0
92	161
325	2453
141	35
210	0
108	85
102	908
27	317
14	12261
54	12391
52	12879
40	12442
217	90
83	11948
72	10650
43	12556
97	11871
11	12076
18	12021
22	11657
82	12591
49	11688
0	12762
33	11816
41	11570
23	11586
18	10636
27	11856
19	11671
11	11995
41	2657
53	10894
427	8952
78	111
46	2040
195	3504
11	3555
37	3483
21	1046
2	867
172	416
200	1324
24	1326
1679	14
47	808
5	4051
70	3789
59	168
411	457
102	0
0	1467
82	357
58	341
99	86
189	29
15	557
15	7516
0	8731
0	9063
0	7854
8	9046
0	882
348	1708
172	1884
2	915
105	1653
229	906
278	11
85	1632
22	1413
38	1038
81	871
218	0
0	2914
1	2735
1	3319
0	3177
1	5973
11	2638
28	2877
0	3245
15	1168
129	2798
0	480
15	2307
90	2033
0	812
66	1602
0	2048
242	3606
60	0
41	309
74	90
26	345
362	558
95	558
318	3392
444	3392
94	3125
29	7243
1	8219
142	936
143	2
133	284
92	0
64	1428
341	3185
43	235
112	2024
33	1154
0	3020
10	1187
37	7681
28	2020
96	1870
75	1195
161	138
9	2280
187	2314
30	2577
506	2547
54	309
63	3332
208	605
142	265
150	0
65	3171
23	2758
117	8542
115	0
57	284
26	7109
20	7111
119	658
98	8420
28	7654
29	1940
69	2
64	443
70	1937
96	498
0	4258
31	2844
65	322
742	2067
70	303
520	1064
66	8180
108	6498
60	142
120	110
417	5650
3	659
0	584
22	599
70	589
83	320
0	5308
50	3750
102	246
40	515
25	3728
0	667
123	484
1	3836
277	330
354	893
94	1942
8	1847
0	1333
7	1439
0	2816
0	1539
792	383
56	286
33	844
488	689
90	5
570	0
3	1882
713	5877
418	5457
0	5025
101	227
104	716
0	872
57	447
385	2142
147	1386
352	1797
41	842
1	1239
1	4548
174	4666
67	978
487	5456
0	78
111	721
127	5450
0	4793
60	1250
0	3678
0	3616
34	1069
382	1452
43	628
55	1179
1673	1186
62	1806
0	1648
112	108
405	72184
172	3877
1260	72180
788	60864
321	64529
92	63680
90	17798
730	6595
1408	0
0	4613
4	4613
49	3551
327	2531
291	0
305	59
166	59
349	0
117	549
323	460
139	29
517	0
433	266
436	129
394	0
247	171
101	36
117	135
327	115
222	0
120	0
98	0
177	0
176	0
209	0
102	0
419	2935
325	2439
47	1087
53	1034
174	633
22	728
112	257
83	308
407	148
31	146
51	0
408	0
135	2277
26	2555
70	2486
23	2371
91	4
192	162
135	2845
39	3339
139	2785
142	364
185	24
108	159
229	51
56	6027
12	9385
31	9384
89	8058
704	9073
77	9430
63	9966
25	9185
0	9911
65	924
0	2520
159	176
97	1121
27	1042
26	933
85	539
64	395
116	310
36	451
196	93
44	194
120	176
92	293
133	248
107	875
19	1047
66	315
69	693
159	331
1852	415
21154	1572
0	118415
447	115368
0	117376
0	118415
361	75794
0	126521
232	10461
749	840
0	345
0	110999
0	119899
1028	497
235	463
403	6148
798	6997
0	7640
0	7003
129	6490
0	5798
35	732
0	681
0	373
199	924
40	1451
161	1089
18	951
99	631
54	5964
75	6217
236	6218
81	4265
52	280
43	688
475	1147
1094	656
47	2397
116	0
36	1667
96	153
504	2717
87	2192
92	1939
42	847
0	859
127	0
95	91
196	0
180	5272
76	0
122	6
67	487
17	373
46	433
63	142
69	195
306	23
284	4638
16	5311
32	4773
0	3230
286	0
318	349
146	0
61	4161
0	2600
43	1358
37	596
98	4247
106	3623
260	0
180	0
60	606
9	2443
20	1167
439	4907
0	5934
221	841
19	5889
85	5406
138	0
172	188
246	767
62	228
70	671
221	2447
78	2832
37	2651
51	105
0	2829
54	2323
105	373
107	78
76	0
205	0
86	713
424	713
174	3543
72	881
141	5058
65	191
27	4957
0	2230
69	3101
112	0
0	1570
21	1171
132	240
3	7867
41	4427
238	5755
865	5750
47	7870
7	770
225	284
214	7
119	140
46	2
7	1114
0	796
72	459
0	1514
175	692
42	147
109	1147
93	1027
98	816
124	1496
55	1017
53	3442
0	3694
267	2365
57	3130
20	604
256	2113
169	2061
119	7433
161	887
144	7270
60	612
81	683
69	421
43	435
345	0
39	7912
74	4587
27	4078
0	4585
53	8206
11	2813
96	3100
228	907
376	880
1210	392
109	2603
38	2557
82	589
190	511
120	111
146	4852
65	4178
94	4124
0	5035
40	2502
242	4788
226	2463
0	2622
73	4258
166	2882
32	2144
0	2573
102	1300
88	689
148	228
755	2011
